request_key,timestamp_start,session_id,agent,role,model,gauntlet_objective_id,category,content_characters,structural_characters,total_characters,bytes,estimated_tokens_chars_div_4,percentage_of_classified_characters,repeated_characters_vs_previous_estimate,repeated_percentage_vs_previous_estimate,content_sha256,estimate_note
01a012a4-7322-7c82-8b2d-6ff45639080c:00129,2026-08-18T04:13:13.186Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,system/harness instructions,6053,0,6053,6063,1513,1.366,6053,100.0,1e99e21851a9c561477b9ec31b8c3c147baa00717f0399b89c3a2f596aad92fa,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00129,2026-08-18T04:13:13.186Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,test output,12631,0,12631,12704,3158,2.8506,12631,100.0,cf01219116e1850ee92c48871925d5de85c3316c55a689e638ca4a0ac6e91af4,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00129,2026-08-18T04:13:13.186Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,tool results,8009,0,8009,8033,2002,1.8075,7902,98.664,ccf8de31f1f5ed7db9294b196d337fe2f66e14e7729e13f869fb27e354a22158,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,AGENTS/instructions,11034,0,11034,11050,2758,2.485,11034,100.0,24c3c40586477ccd3574d5f3187bd55f8b871bfb542a39e8d8c1a4d7c53f6919,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,CURRENT/HORIZON/HANDOFF/state,38718,0,38718,38926,9680,8.7199,38718,100.0,957e0120ece722a9936f503511bddc91e8ac0593c58f9a4a0f25492abefcf87b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,Gauntlet canonical prompt,36223,0,36223,36351,9056,8.158,36223,100.0,7ebfc0a0aa7438be28f6a6fb73f6402dce7a7bc7bfa97998139973a78b8e121f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,child-agent reports,9226,0,9226,9367,2306,2.0778,9226,100.0,a5d4e1c5d056cd05adb37c8c2c630255e45d281ad27bcdebff29776563e5cb91,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,critic reports,27509,0,27509,27580,6877,6.1955,27509,100.0,f575daecd5bed6dc02dbc8b4db0bebe679a9413b4389413d08b6a302fc1ca0e1,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,git output,27618,0,27618,27626,6904,6.22,27183,98.4249,907442cee842f4a1992266e7324c9acbad57489c48b82c7c7f5fb5d04348ebfc,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,historical conversation/turns,23846,175085,198931,23910,49733,44.8025,198453,99.7597,6c46195f4043f61f9da50fa0c11b4c835e93680675d3bdd486f3219c9e1aa7ff,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,integration reports,31784,6017,37801,31944,9450,8.5134,37801,100.0,ea3c271ee283dc64e6906cc90ea550287c4dc08b635f98de3cac3ed0632ba6e2,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,source-code reads,21524,0,21524,21678,5381,4.8476,21524,100.0,e4f1e8e7a2ab65085c8fc30c26dd5b4064bd91942c2350e14bbf5152533ef17a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,specs,8741,0,8741,8783,2185,1.9686,8741,100.0,1e10e87d9d2a00cd87b19794c481749afeeb8384ea5552d69c184f5836eb6b02,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,system/harness instructions,6053,0,6053,6063,1513,1.3632,6053,100.0,b173a027fb73b6da2750a1c5de6c074df432cc99a03668a150f54e11da6471f0,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,test output,12631,0,12631,12704,3158,2.8447,12631,100.0,1e024c2690938d0dd87693220fe2534262436317db46ca73850f3e33a44460c9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00130,2026-08-18T04:13:21.104Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,HUMAN-THROUGH-BALL,tool results,8009,0,8009,8033,2002,1.8038,8009,100.0,ca9f90e30e64b1791deabc42b7fbe1e9776f28233c910a498efc5951fa995779,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,AGENTS/instructions,11034,0,11034,11050,2758,2.4613,11034,100.0,31644a83b4e89e12f04daf1a303393baac3c840015d831f8894261032e491b70,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,CURRENT/HORIZON/HANDOFF/state,38718,0,38718,38926,9680,8.6365,38718,100.0,09099cd9dd98cdd92e43972a8eabb19a2a630b58677f98473b9189503059fcd9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,Gauntlet canonical prompt,36223,0,36223,36351,9056,8.0799,36223,100.0,35b5687e5cc45a3b0675931f51fedfb5caff3d888dd89a39c2b4d670ae33b078,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,child-agent reports,9226,0,9226,9367,2306,2.058,9226,100.0,69ac141e1344e9b181d9d9ceb6d5a552232485d41ffedf6fd202072e93d9f3fd,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,critic reports,27509,0,27509,27580,6877,6.1362,27509,100.0,c727aa50da3a208d96b2d026922bc5abb16dc0ca97d4f0f6365d2662d713d619,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,git output,27618,0,27618,27626,6904,6.1605,27618,100.0,22165a51c884fbc3588d307a88b67904b8121e7b722ab24647b46db58d3504f9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,historical conversation/turns,23846,179029,202875,23910,50719,45.2535,198931,98.0559,5ee785f60b621dd15c30a206e83c80b1c9db1e9d8684820665c7cb323414307f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,integration reports,31784,6017,37801,31944,9450,8.4319,37801,100.0,d35b41a8ee0e06d959db6d950ce9643e6b509230bcf263931525c761cbc051d9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,source-code reads,21524,0,21524,21678,5381,4.8012,21524,100.0,c3b54f42a548fdb42f0c0d0f5f81a23290e33fcb5c6bafd439f3a66e47656947,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,specs,8741,0,8741,8783,2185,1.9498,8741,100.0,b289aad80cb4bc8c3e365fa37760e5a4e25218f0ebab254ed35a01739fcd3d19,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,system/harness instructions,6053,0,6053,6063,1513,1.3502,6053,100.0,9e4e692df5cde0cc5dab09000739b5a55b4fb76b27667c78253e9a6639d69281,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,test output,12631,0,12631,12704,3158,2.8175,12631,100.0,243303e9092e544df6940464cd16be9005f5f974fe8a5dff001e5d566cbeb32f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00131,2026-08-18T04:13:36.180Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,tool results,8355,0,8355,8379,2089,1.8637,8009,95.8588,870647aeaf304d78cbe340205367786393e60e4ad6583df53f40b338fb134985,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,AGENTS/instructions,11034,0,11034,11050,2758,2.4542,11034,100.0,f1470f6815fce11d3856189160e42a234fcab4809ac45137747c869e9390022d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,CURRENT/HORIZON/HANDOFF/state,38783,0,38783,38991,9696,8.6263,38718,99.8324,82480be5c6a3dc3b6f41438ddd688e246f4676783a7ac1d1193216f34c805924,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,Gauntlet canonical prompt,36223,0,36223,36351,9056,8.0569,36223,100.0,45d6413279aa56263fe2ad28eba794ab19a67fe89c95f042fba55a3d17a1325d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,child-agent reports,9226,0,9226,9367,2306,2.0521,9226,100.0,dcab6c9665d7b66872497c4bca3038047eb26fe254a8ed731656e86bb5e1803c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,critic reports,27509,0,27509,27580,6877,6.1187,27509,100.0,ddc6d9b231c0409fa7ba5a13aff2d75f92f4eb4f823e32b0905131a193e69334,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,git output,27618,0,27618,27626,6904,6.1429,27618,100.0,f121b8ea709fbab2a76e7ca783555d5a2bbeb170f9a825e4170ba2bcf5a95c66,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,historical conversation/turns,23904,180189,204093,23968,51023,45.3953,202875,99.4032,69fafacc181a6663d88f9fbd63f7d706b2948bb7001eeddccdb599f6a6a7863d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,integration reports,31784,6017,37801,31944,9450,8.4079,37801,100.0,1d7470ca3aafc0599a496e4ae2ed34c2ec8f857fef5ae201b004067cc2246eff,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,source-code reads,21524,0,21524,21678,5381,4.7875,21524,100.0,1e402de9e8963c3909e25a61aa79b25de2881dd362d992eb541e5135a0d19a87,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,specs,8741,0,8741,8783,2185,1.9442,8741,100.0,2a89557cf7edcb4969fb3cc781ac31e3ce8a8704d099570f182572daa072a562,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,system/harness instructions,6053,0,6053,6063,1513,1.3463,6053,100.0,8579170a839ddd3803b32c08a912733e7893a896ae615fb95f730fe8d4b53925,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,test output,12631,0,12631,12704,3158,2.8094,12631,100.0,baa863aabb3e56d3501d3d4e69a900c652da734f1023ddcac7aaed72131915b5,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00132,2026-08-18T04:13:47.559Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,tool results,8355,0,8355,8379,2089,1.8584,8355,100.0,9d7eac46885da79e4c3537e5440bac59f94cae1b2bd30dab2d692ec5135a42a6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,AGENTS/instructions,11034,0,11034,11050,2758,2.4521,11034,100.0,070d55467d6e0aa33af4984fdfe4f28fa709374db699ee531260eca79b913d03,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,CURRENT/HORIZON/HANDOFF/state,38848,0,38848,39056,9712,8.6333,38783,99.8327,ceda73afbd3fe296b5621f1edfdac3c3727e0860e7d9d2baa169f0ee136c68a9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,Gauntlet canonical prompt,36223,0,36223,36351,9056,8.0499,36223,100.0,5d566bf10a7ea123f0e5e1304a7bfc968df0b4bb4eaaa5d5cd886e4f93788bda,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,child-agent reports,9226,0,9226,9367,2306,2.0503,9226,100.0,94250a904fec461d35d5df22c96be1deb6167cec370129fa1141c5201ac28a05,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,critic reports,27509,0,27509,27580,6877,6.1134,27509,100.0,1d4bf2e427a8c8227ec8ac6d11144f86d46d135ff7e71a8fecb59ef45474417e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,git output,27618,0,27618,27626,6904,6.1376,27618,100.0,e92708fccd1a0bbe1ce8d315b9f2951531104cbe312314eba4a147d7aeadbed6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,historical conversation/turns,23904,180513,204417,23968,51104,45.428,204093,99.8415,2401325199b66b89b10b7ec2d1ed71500580b4ee6c6ee86be8a740ce8467e5b0,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,integration reports,31784,6017,37801,31944,9450,8.4006,37801,100.0,5790e5b660fb4a5811010cf839f98d6c3dc29fc3a74eb3234627a5fd4ba31eed,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,source-code reads,21524,0,21524,21678,5381,4.7833,21524,100.0,555f802b0193bc28c1d08bb999aececfc8b337916b0c84070e6d92c970042e55,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,specs,8741,0,8741,8783,2185,1.9425,8741,100.0,131be0430d27cc187454f8d0daf1be1a296691d97323e1a6c4ff365607c32108,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,system/harness instructions,6053,0,6053,6063,1513,1.3452,6053,100.0,666336f1e26ba8f9fd4eec266cf30bce833b3c4090d11ae110dee78bf6df412a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,test output,12631,0,12631,12704,3158,2.807,12631,100.0,3d4c9760e04953dc62b7488f28707716526e37ad93752cd56d3e42182b6746cb,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00133,2026-08-18T04:13:59.210Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,tool results,8355,0,8355,8379,2089,1.8567,8355,100.0,7c9c4e94a5409c7fbcb2c68c19bf939ea51ed5ca4347d27a544428e6f61260c9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,AGENTS/instructions,11034,0,11034,11050,2758,2.4483,11034,100.0,73fdf9343b9e84ce9d3a0c81037ecc99651f891b31642c911e45bac5b5338b16,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,CURRENT/HORIZON/HANDOFF/state,38913,0,38913,39121,9728,8.6343,38848,99.833,9d321efc2c4947814035b91079e97bc68b65528ba9e75535d1236bd659f75aaa,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,Gauntlet canonical prompt,36223,0,36223,36351,9056,8.0374,36223,100.0,9c460239b10a080b0c913aa9cad1d837f4609d6287011be70b475e6400650d0a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,child-agent reports,9226,0,9226,9367,2306,2.0471,9226,100.0,1fd226ccebcc4a3c6e4e2aea2e95070d47f769332d427407439e974cf49cdd92,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,critic reports,27509,0,27509,27580,6877,6.1039,27509,100.0,c4b1cd1f4516b57eb5950fcc1ff63e7125fb4f8fc8b75284919203a646feb741,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,git output,27618,0,27618,27626,6904,6.1281,27618,100.0,bddc396c88f4520979b997d9d9e3434b1f26ef783706087914845f363aaac52d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,historical conversation/turns,23904,181148,205052,23968,51263,45.4984,204417,99.6903,698bf02e7715bb621c521b9dd2e80f30a7adf4fa96593a5c6771d27d94326d5f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a012a4-7322-7c82-8b2d-6ff45639080c:00134,2026-08-18T04:14:07.321Z,01a012a4-7322-7c82-8b2d-6ff45639080c,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,,integration reports,31784,6017,37801,31944,9450,8.3875,37801,100.0,6f89436961126b3e5c1805b249f6d1d198a6692b3a9d578c339fbfadc6c1400a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
