error_id,timestamp,session_id,parent_session_id,request_key,agent,role,model,gauntlet_objective_id,layer,http_status,error_type,sanitized_message,retry_number,harness_turn_outcome,source_reference
6a2c74c117d9417d8940,2026-08-16T22:33:43.865Z,01a00ca8-6968-7461-9818-951f5387a94c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-gameplay,builder,mimo-v2.5,BROWSER-3V3-MATCH,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ca8-6968-7461-9818-951f5387a94c/events.jsonl
dace19e0cb05ccb0153d,2026-08-16T22:35:55.766Z,01a00ca8-6968-7461-9818-951f5387a94c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-gameplay,builder,mimo-v2.5,BROWSER-3V3-MATCH,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ca8-6968-7461-9818-951f5387a94c/events.jsonl
7868eff50b04366f4ac4,2026-08-16T22:40:19.665484870Z,01a00ca8-6968-7461-9818-951f5387a94c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-gameplay,builder,mimo-v2.5,BROWSER-3V3-MATCH,subagent/harness,400,subagent_failed,"Session error: Internal error: {
  ""message"": ""API error (status 400 Bad Request): None: Invalid request. Check your request parameters."",
  ""http_status"": 400,
  ""promptUsage"": {
    ""inputTokens"": 6635079,
    ""outputTokens"": 37808,
    ""totalTokens"": 6672887,
    ""cachedReadTokens"": 6511424,
    ""cacheCreationTokens"": 0,
    ""reasoningTokens"": 15653,
    ""modelCalls"": 94,
    ""apiDurationMs"": 857099,
    ""modelUsage"": {
      ""mimo-v2.5"": {
        ""inputTokens"": 6635079,
        ""outputToken",,failed,~/.grok/sessions/<encoded-cwd>/01a00be4-52a6-7520-b555-e494029a4c5b/subagents/01a00ca8-6968-7461-9818-951f5387a94c/meta.json
38a2b51a4ce97438869c,2026-08-16T22:59:46.599Z,01a00be4-52a6-7520-b555-e494029a4c5b,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-2V2-MATCH-KEYBOARD,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00be4-52a6-7520-b555-e494029a4c5b/events.jsonl
a558667e713226833628,2026-08-16T23:00:55.349Z,01a00be4-52a6-7520-b555-e494029a4c5b,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-2V2-MATCH-KEYBOARD,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00be4-52a6-7520-b555-e494029a4c5b/events.jsonl
14574f7d4ed345c6265f,2026-08-16T23:01:20.498Z,01a00be4-52a6-7520-b555-e494029a4c5b,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-2V2-MATCH-KEYBOARD,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00be4-52a6-7520-b555-e494029a4c5b/events.jsonl
8d250ae0fa67dc2a21f4,2026-08-16T23:06:15.505Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
2d2ab7f4cbaabe9e72c5,2026-08-16T23:07:13.066Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
10d051523c930dc43620,2026-08-16T23:11:07.524Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
382590d7fc97a1e00354,2026-08-16T23:20:52.887Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
cadd7c636c5284184712,2026-08-16T23:20:57.151Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
d7ae46ce0414463fbac6,2026-08-16T23:26:03.983Z,01a00cd0-85d4-7f11-8eab-cb417598818c,01a00be4-52a6-7520-b555-e494029a4c5b,,builder-structured,builder,qwen3.6,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cd0-85d4-7f11-8eab-cb417598818c/events.jsonl
6d46d0e63ef39e714d42,2026-08-16T23:39:02.818Z,01a00cec-6b30-75b1-9c6c-4af71f6e6fae,01a00be4-52a6-7520-b555-e494029a4c5b,,critic-flash,critic,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00cec-6b30-75b1-9c6c-4af71f6e6fae/events.jsonl
b2f150dfcd12d58e6c6d,2026-08-17T05:26:36.334Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,SCENARIO-3V3-FIXTURE,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/events.jsonl
f3cda3e96479a2864c10,2026-08-17T05:32:47.799Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,01a00e2b-cb4a-7c50-a739-09a79d824530:00018,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,provider,403,provider_http_error,"HTTP 403: System error, please try again later.",0,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/chat_history.jsonl
537bba43e18469bf1dfd,2026-08-17T05:32:51.485Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,01a00e2b-cb4a-7c50-a739-09a79d824530:00019,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,provider,403,provider_http_error,"HTTP 403: System error, please try again later.",0,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/chat_history.jsonl
16600190979c2c95d924,2026-08-17T11:38:40.668783387Z,01a00f84-3aef-7843-a8fe-810a61a3ed08,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic,critic,deepseek-v4-flash-0731,MATCH-TIMER-ENFORCEMENT,subagent/harness,402,subagent_failed,"Session error: Internal error: {
  ""message"": ""API error (status 402 Payment Required): None: deepseek-v4-flash-0731 allowance exhausted: 500,447,721 of 500,000,000 tokens used in the current period, 0 left. The counter resets when your allowance period rolls over, on 2026-09-01 00:00 UTC, in 14d12h. Your remaining allowance is on the dashboard at cloud.nan.builders…"",
  ""http_status"": 402
}",,failed,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/subagents/01a00f84-3aef-7843-a8fe-810a61a3ed08/meta.json
e68cb80fb81df95b25f4,2026-08-17T11:47:08.163Z,01a00f84-a6ea-77b0-8762-e03c962f5f61,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00f84-a6ea-77b0-8762-e03c962f5f61/events.jsonl
f35e8501adf7a931c0d8,2026-08-17T11:47:08.247Z,01a00f84-a6ea-77b0-8762-e03c962f5f61,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00f84-a6ea-77b0-8762-e03c962f5f61/events.jsonl
85e7020c8a66a21c389b,2026-08-17T11:49:53.784Z,01a00f84-a6ea-77b0-8762-e03c962f5f61,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00f84-a6ea-77b0-8762-e03c962f5f61/events.jsonl
b4b4b0c99b83a924eadb,2026-08-17T11:50:03.812Z,01a00f84-a6ea-77b0-8762-e03c962f5f61,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00f84-a6ea-77b0-8762-e03c962f5f61/events.jsonl
5a72cd5cb1e4a3405c4b,2026-08-17T11:55:19.386Z,01a00f91-381c-7230-ab9c-e5dc83d51afd,01a00e2b-cb4a-7c50-a739-09a79d824530,,integration-reviewer-flash,integration reviewer,deepseek-v4-flash,MATCH-TIMER-ENFORCEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00f91-381c-7230-ab9c-e5dc83d51afd/events.jsonl
82d333a8bc24323dc10b,2026-08-17T12:10:15.755Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,SCENARIO-3V3-FIXTURE,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/events.jsonl
6d067e411bc6ec398d28,2026-08-17T12:10:26.870Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,SCENARIO-3V3-FIXTURE,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/events.jsonl
6ed2c66dd9c1dce1d9a5,2026-08-17T12:12:15.162Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,SCENARIO-3V3-FIXTURE,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/events.jsonl
d031cb2adf750f3ca44e,2026-08-17T12:26:40.730Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
640891921c901007fce9,2026-08-17T12:28:12.389Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
46237a81c9a0f8e4008b,2026-08-17T12:28:55.921Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
b5d97881d2729204be3d,2026-08-17T12:29:10.211Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
2a32b7addbdcff7444ef,2026-08-17T12:32:37.323Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
2004f9a2e8a51a57ca57,2026-08-17T12:33:45.241Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
edfc3f69615c5e6a32a7,2026-08-17T12:38:44.807Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
1509de640193cff5ea7f,2026-08-17T12:42:35.363Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
7ec4c8440bb3f6665c00,2026-08-17T12:45:16.752Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
9bb4c693f38c1e40bba3,2026-08-17T12:47:23.437Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
d713393f9d13b220f7b7,2026-08-17T12:52:31.589Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
c633f1803ff6e410fe7e,2026-08-17T12:58:07.353Z,01a00fa6-a9cd-75d0-b358-8ddda8ef7b69,01a00e2b-cb4a-7c50-a739-09a79d824530,,builder-gameplay,builder,mimo-v2.5,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fa6-a9cd-75d0-b358-8ddda8ef7b69/events.jsonl
666189b6d98bf949382f,2026-08-17T13:03:51.717Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
faf3e3b6c821e421a951,2026-08-17T13:04:30.105Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
94b81880befb762a5040,2026-08-17T13:09:48.902Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,01a00fce-eb1c-7933-b718-0fdcc87f339e:00018,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,provider,,provider_retry,provider retry marker,1,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/chat_history.jsonl
2df53256ef1f1fc3c312,2026-08-17T13:14:58.328Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
8fe732f6f70d25a77653,2026-08-17T13:20:05.236Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
98ad32dd1f774121d689,2026-08-17T13:25:10.194Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
e697f1ebe67d1d967555,2026-08-17T13:30:14.357Z,01a00fce-eb1c-7933-b718-0fdcc87f339e,01a00e2b-cb4a-7c50-a739-09a79d824530,,critic-flash,critic,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00fce-eb1c-7933-b718-0fdcc87f339e/events.jsonl
56a8379dcd495270de88,2026-08-17T13:34:05.054Z,01a00feb-555d-7123-9df5-08737908ec4e,01a00e2b-cb4a-7c50-a739-09a79d824530,,integration-reviewer-flash,integration reviewer,deepseek-v4-flash,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00feb-555d-7123-9df5-08737908ec4e/events.jsonl
4e3eb5aaf81e0ba288a1,2026-08-17T13:35:54.436Z,01a00e2b-cb4a-7c50-a739-09a79d824530,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,SCENARIO-3V3-FIXTURE,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00e2b-cb4a-7c50-a739-09a79d824530/events.jsonl
ca7617c71ddd3715767b,2026-08-17T13:37:02.318Z,01a00ff0-6ede-7b02-90a0-d2f0c047cdbd,01a00e2b-cb4a-7c50-a739-09a79d824530,,git-committer,bookkeeping/committer,gemma4,CPU-DEFENSIVE-IMPROVEMENT,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff0-6ede-7b02-90a0-d2f0c047cdbd/events.jsonl
56bb1565f15518c8b3db,2026-08-17T13:53:10.959Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
6d379c1fb87961da8312,2026-08-17T13:56:27.381Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
eefe01b30ecfaf687f6c,2026-08-17T13:57:44.183Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
23d5c310983893d9daee,2026-08-17T13:58:05.485Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
e7920f289e99e14ab610,2026-08-17T13:59:26.603Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
e3302d4bc56a97cb0354,2026-08-17T14:04:33.750Z,01a00ff5-6fc2-7412-b829-11b8226fc8d2,01a00ff2-6d45-7282-a90b-582c44b30b65,,builder-gameplay,builder,mimo-v2.5,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff5-6fc2-7412-b829-11b8226fc8d2/events.jsonl
3e4b798121d8684e14d9,2026-08-17T14:13:54.497Z,01a00ff2-6d45-7282-a90b-582c44b30b65,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-CONTROLLED-PLAYER-INDICATOR,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff2-6d45-7282-a90b-582c44b30b65/events.jsonl
b95655664c3f6ac6ddba,2026-08-17T14:20:15.657Z,01a01012-d6b5-7261-ab10-707d391f51e9,01a00ff2-6d45-7282-a90b-582c44b30b65,01a01012-d6b5-7261-ab10-707d391f51e9:00000,critic,critic,deepseek-v4-flash-0731,CPU-PASS-VARIETY,provider,,provider_retry,provider retry marker,14,,~/.grok/sessions/<encoded-cwd>/01a01012-d6b5-7261-ab10-707d391f51e9/chat_history.jsonl
b3d8b617313567d68a5d,2026-08-17T14:20:15.711522347Z,01a01012-d6b5-7261-ab10-707d391f51e9,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic,critic,deepseek-v4-flash-0731,CPU-PASS-VARIETY,subagent/harness,500,subagent_failed,"Session error: Internal error: {
  ""message"": ""API error (status 500 Internal Server Error): monthly_cap_reached: deepseek-v4-flash-0731 allowance exhausted: 500,447,721 of 500,000,000 tokens used in the current period, 0 left. The counter resets when your allowance period rolls over, on 2026-09-01 00:00 UTC, in 14d9h. Your remaining allowance is on the dashboard at clou…"",
  ""http_status"": 500
}",,failed,~/.grok/sessions/<encoded-cwd>/01a00ff2-6d45-7282-a90b-582c44b30b65/subagents/01a01012-d6b5-7261-ab10-707d391f51e9/meta.json
9d188261b705e85bdbda,2026-08-17T14:22:47.147Z,01a01018-5fdc-7af0-9c5b-0b0cbd83c42f,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic-flash,critic,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a01018-5fdc-7af0-9c5b-0b0cbd83c42f/events.jsonl
0e30e9e7df4f8c1321ce,2026-08-17T14:23:56.130Z,01a01018-5fdc-7af0-9c5b-0b0cbd83c42f,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic-flash,critic,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a01018-5fdc-7af0-9c5b-0b0cbd83c42f/events.jsonl
ffdafc0ab69aa900cafd,2026-08-17T14:23:56.232Z,01a01018-5fdc-7af0-9c5b-0b0cbd83c42f,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic-flash,critic,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a01018-5fdc-7af0-9c5b-0b0cbd83c42f/events.jsonl
6759e6f863e989fe21a0,2026-08-17T14:23:56.380Z,01a01018-5fdc-7af0-9c5b-0b0cbd83c42f,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic-flash,critic,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a01018-5fdc-7af0-9c5b-0b0cbd83c42f/events.jsonl
71368af584a8d4ed768e,2026-08-17T14:25:38.929Z,01a01018-5fdc-7af0-9c5b-0b0cbd83c42f,01a00ff2-6d45-7282-a90b-582c44b30b65,,critic-flash,critic,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a01018-5fdc-7af0-9c5b-0b0cbd83c42f/events.jsonl
96066b0f3d4fe47b35ad,2026-08-17T14:29:56.470Z,01a0101e-6f41-7781-835b-f497303892f3,01a00ff2-6d45-7282-a90b-582c44b30b65,,integration-reviewer-flash,integration reviewer,deepseek-v4-flash,CPU-PASS-VARIETY,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a0101e-6f41-7781-835b-f497303892f3/events.jsonl
fd34d07d55081763e7e3,2026-08-17T14:34:22.594Z,01a00ff2-6d45-7282-a90b-582c44b30b65,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-CONTROLLED-PLAYER-INDICATOR,tool/harness,,tool_failure,run_terminal_command outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff2-6d45-7282-a90b-582c44b30b65/events.jsonl
c7bc423c16a941f47014,2026-08-17T14:36:06.523Z,01a00ff2-6d45-7282-a90b-582c44b30b65,,,grok-build-plan,parent/orchestrator,deepseek-v4-flash,BROWSER-CONTROLLED-PLAYER-INDICATOR,tool/harness,,tool_failure,search_replace outcome=error,,,~/.grok/sessions/<encoded-cwd>/01a00ff2-6d45-7282-a90b-582c44b30b65/events.jsonl
